run,run_name,orthogonalizer_type,orth_schedule_name,train/tokens,spec/label,spec/matrix_index,spec/sample_slot,spec/candidate_position,spec/candidate_count,spec/rows,spec/cols,spec/semi_orth_side,spec/buffer_post_semi_orth_error,spec/buffer_post_stable_rank,spec/buffer_post_sv_max,spec/buffer_post_sv_min,spec/buffer_post_sv_std,spec/buffer_post_svd_entropy,spec/g_post_semi_orth_error,spec/g_post_stable_rank,spec/g_post_sv_max,spec/g_post_sv_min,spec/g_post_sv_std,spec/g_post_svd_entropy,spec/g_pre_semi_orth_error,spec/g_pre_stable_rank,spec/g_pre_sv_max,spec/g_pre_sv_min,spec/g_pre_sv_std,spec/g_pre_svd_entropy
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,100007936,blocks.3.attn.q_proj,0,3,18,66,768,768,cols,9.358075388003014,1.7702962160110474,16.038623809814453,3.741799810086377e-05,0.7244424223899841,5.504971027374268,0.7199941093782571,313.39019775390625,1.0067541599273682,0.00011095758964074776,0.3809374272823334,6.328193664550781,9.585659893909847,1.758176565170288,16.235336303710938,1.68318729265593e-05,0.7312265634536743,5.502215385437012
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,100007936,blocks.4.attn.q_proj,0,4,24,66,768,768,cols,6.533567635777048,2.0697178840637207,13.35865592956543,2.9045164410490543e-05,0.6373201608657837,5.672433376312256,0.6675008887734885,364.2950439453125,1.0065251588821411,0.00010788688814500347,0.37198734283447266,6.397149085998535,6.75615926349383,2.0436365604400635,13.590372085571289,4.79887385154143e-05,0.6449785232543945,5.669148921966553
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,100007936,blocks.5.attn.q_proj,0,5,30,66,768,768,cols,3.2612780519576217,1.9800403118133545,9.344488143920898,3.025741534656845e-05,0.42551374435424805,5.886646747589111,0.5469189298991581,473.9629821777344,1.0055785179138184,0.0006583263748325408,0.3322185277938843,6.504260540008545,3.276445819044129,1.9814982414245605,9.367766380310059,3.6502719012787566e-05,0.4267255961894989,5.8864898681640625
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,100007936,blocks.5.mlp.fc2,0,6,35,66,768,3072,rows,0.9461532388609065,18.308439254760742,1.7462983131408691,0.0008590182405896485,0.1905573159456253,6.266488552093506,0.7126874550110833,305.814697265625,0.9076839089393616,0.012291857041418552,0.22820450365543365,6.540006160736084,0.9462157324289007,17.841981887817383,1.776602864265442,0.0008610495133325458,0.19158582389354706,6.265740394592285
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,100007936,blocks.6.mlp.fc2,0,7,41,66,768,3072,rows,0.9577447633410882,11.892813682556152,2.107661485671997,0.000867000431753695,0.19217893481254578,6.235791206359863,0.7195252699672703,300.9028015136719,0.9028313755989075,0.01178343128412962,0.22692853212356567,6.538121700286865,0.9581949510373984,11.668109893798828,2.138054132461548,0.0008704292122274637,0.19334320724010468,6.234828948974609
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,100007936,blocks.7.mlp.fc2,0,8,47,66,768,3072,rows,0.9839706571633335,7.3956427574157715,2.809842586517334,0.0008139206329360604,0.21063026785850525,6.196698188781738,0.7202363063669922,302.50408935546875,0.8979754447937012,0.011497167870402336,0.22476209700107574,6.539777755737305,0.9862863604548873,7.249383449554443,2.854128360748291,0.0008188029169104993,0.21216556429862976,6.195380210876465
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,100007936,blocks.8.mlp.fc2,0,9,53,66,768,3072,rows,1.0217575169369175,5.580634593963623,3.2824065685272217,0.0010135113261640072,0.22059936821460724,6.168364524841309,0.727621972425859,299.4120788574219,0.8887989521026611,0.013045556843280792,0.22193022072315216,6.539431095123291,1.0237445095668634,5.5736165046691895,3.30068302154541,0.0010210470063611865,0.2219236046075821,6.167170524597168
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,100007936,blocks.9.mlp.fc2,0,10,59,66,768,3072,rows,1.092356046451495,4.486526012420654,3.903366804122925,0.000998046132735908,0.2425830066204071,6.132013320922852,0.7320738820647719,296.74664306640625,0.8842156529426575,0.012190699577331543,0.22018763422966003,6.538999080657959,1.0963430397337994,4.475081920623779,3.928147315979004,0.0010034276638180017,0.24404636025428772,6.1307501792907715
runs/manual_f3_s2_0605_1925,manual_f3_s2_0605_1925,manual,manual_f3_s2,100007936,blocks.10.mlp.fc2,0,11,65,66,768,3072,rows,1.4495373460668435,3.215817928314209,5.4715352058410645,0.0011336664902046323,0.3033542037010193,6.057509422302246,0.7451610538203727,289.9656982421875,0.8704398274421692,0.011741125956177711,0.21704421937465668,6.536203861236572,1.4557626139358633,3.230306625366211,5.484365463256836,0.0011368233244866133,0.3049095869064331,6.0562028884887695
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,10092544,blocks.0.attn.q_proj,0,0,0,66,768,768,cols,52.97630084080051,4.560519695281982,32.984107971191406,0.00022616336354985833,2.3509395122528076,5.571364879608154,0.3248433903096941,542.6048583984375,1.142937183380127,0.003466004738584161,0.22131465375423431,6.605544567108154,53.018657714797456,4.523133277893066,33.13942337036133,0.0002629560767672956,2.351883888244629,5.5724945068359375
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,10092544,blocks.1.attn.q_proj,0,1,6,66,768,768,cols,7.489543583372046,1.4627050161361694,14.271726608276367,4.731072422714533e-08,0.613099992275238,4.592970848083496,0.6114842835582308,354.2536315917969,1.1420592069625854,0.00010874307190533727,0.3741697072982788,6.454668998718262,7.5089342087821755,1.4622987508773804,14.291608810424805,1.0737568118202034e-05,0.6138409376144409,4.5951080322265625
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,10092544,blocks.2.attn.q_proj,0,2,12,66,768,768,cols,2.815274121078286,1.7356855869293213,8.459683418273926,1.0249511433357839e-05,0.39515170454978943,4.517868995666504,0.6484104114360718,327.2528991699219,1.1422209739685059,0.0002475245564710349,0.38926616311073303,6.414431095123291,2.8193692392453027,1.7369654178619385,8.466989517211914,9.88666397461202e-06,0.395616352558136,4.519734859466553
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,10092544,blocks.3.attn.q_proj,0,3,18,66,768,768,cols,1.7740068417640615,1.7796968221664429,6.401921272277832,2.120762701451895e-06,0.30259156227111816,4.461349964141846,0.674239250859905,303.9053955078125,1.1420339345932007,0.0007129717851057649,0.39091962575912476,6.392090320587158,1.7698610680177016,1.7888749837875366,6.389719486236572,5.528685051103821e-06,0.3027622699737549,4.463797092437744
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,10092544,blocks.4.attn.q_proj,0,4,24,66,768,768,cols,1.1552247135046299,1.6382941007614136,4.162930965423584,2.513333186016098e-07,0.18896843492984772,4.45773458480835,0.6761428269651714,299.3104248046875,1.1416434049606323,0.0003086030192207545,0.3838508129119873,6.4018168449401855,1.1565014268155231,1.6447340250015259,4.171092510223389,9.748094953465625e-07,0.18970084190368652,4.457754135131836
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,10092544,blocks.5.attn.q_proj,0,5,30,66,768,768,cols,1.138707553362954,1.861378788948059,3.9843180179595947,1.393804495819495e-06,0.19325242936611176,4.261966705322266,0.712761717742213,270.5519714355469,1.1419330835342407,0.0003603374643716961,0.392882764339447,6.3523759841918945,1.1384632916087567,1.861812710762024,3.9846279621124268,7.925691534182988e-07,0.19327306747436523,4.265317440032959
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,10092544,blocks.5.mlp.fc2,0,6,35,66,768,3072,rows,6.974730930506424,1.243883728981018,13.86109733581543,0.0012960897292941809,0.5459282398223877,5.156619548797607,0.7284006643072309,270.3422546386719,0.9480797648429871,0.04645463079214096,0.2414124608039856,6.521090030670166,7.035232412782476,1.246396541595459,13.920851707458496,0.0012971675023436546,0.5488854646682739,5.152204513549805
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,10092544,blocks.6.mlp.fc2,0,7,41,66,768,3072,rows,6.846269482500145,1.2249739170074463,13.731661796569824,0.001248605432920158,0.5377572774887085,5.100391864776611,0.7329432171499415,265.7102966308594,0.9485461711883545,0.04586058855056763,0.24192753434181213,6.518186569213867,6.909693020858532,1.2268260717391968,13.795208930969238,0.0012533125700429082,0.5407025814056396,5.0960307121276855
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,10092544,blocks.7.mlp.fc2,0,8,47,66,768,3072,rows,7.368081965585235,1.201405644416809,14.254291534423828,0.0012750515015795827,0.5539022088050842,5.041293621063232,0.7319019559272726,266.1580505371094,0.9503068923950195,0.050533805042505264,0.24321025609970093,6.517176628112793,7.438148542691192,1.2025458812713623,14.322226524353027,0.001277122413739562,0.5568493604660034,5.03717565536499
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,10092544,blocks.8.mlp.fc2,0,9,53,66,768,3072,rows,6.759687534715913,1.2169300317764282,13.643081665039062,0.0011550170602276921,0.5334917306900024,5.023588180541992,0.7381102238939855,261.7576904296875,0.9458951950073242,0.04071533679962158,0.24193423986434937,6.514993190765381,6.831534214952487,1.2172529697418213,13.716120719909668,0.0011555427918210626,0.5364686250686646,5.019635200500488
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,10092544,blocks.9.mlp.fc2,0,10,59,66,768,3072,rows,6.421953572735392,1.2092512845993042,13.29246997833252,0.0009984374046325684,0.5185407996177673,4.989832878112793,0.7452956077030033,258.562255859375,0.9389318823814392,0.0384192168712616,0.24281418323516846,6.509713172912598,6.4961777615763605,1.2091033458709717,13.370131492614746,0.0009983355412259698,0.5215902924537659,4.985807418823242
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,10092544,blocks.10.mlp.fc2,0,11,65,66,768,3072,rows,5.890473582453464,1.2268052101135254,12.717828750610352,0.001090490841306746,0.4994984269142151,4.9812703132629395,0.7492423380587917,254.11061096191406,0.9385625720024109,0.042169634252786636,0.2413197159767151,6.508891582489014,5.96821668224642,1.225821614265442,12.803105354309082,0.0010930061107501388,0.5027056932449341,4.977198600769043
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,20054016,blocks.0.attn.q_proj,0,0,0,66,768,768,cols,7.735705472398899,7.762984752655029,12.352025032043457,0.00010604222916299477,1.0422791242599487,5.996632099151611,0.2617883093480657,569.9871826171875,1.1430386304855347,0.003435200545936823,0.17010398209095,6.623248100280762,7.85609120972879,7.650304794311523,12.49574089050293,5.357078043743968e-05,1.047428011894226,5.995549201965332
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,20054016,blocks.1.attn.q_proj,0,1,6,66,768,768,cols,2.098368143751052,5.029754161834717,6.441430568695068,1.0117018064192962e-05,0.48486796021461487,5.380085468292236,0.4560023855670325,470.42041015625,1.1426585912704468,0.0023575108498334885,0.31018197536468506,6.551973819732666,2.0948887386449115,5.082197189331055,6.417827129364014,1.4683695553685538e-05,0.4855448007583618,5.380342483520508
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,20054016,blocks.2.attn.q_proj,0,2,12,66,768,768,cols,1.63806681325311,4.326757431030273,5.735879898071289,2.3188998966361396e-05,0.3983660936355591,5.435151100158691,0.447493727985945,474.5340881347656,1.1429766416549683,0.001649620127864182,0.30517372488975525,6.5558695793151855,1.6553742279627468,4.286983966827393,5.788846969604492,2.4540264348615892e-05,0.40029263496398926,5.434055328369141
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,20054016,blocks.3.attn.q_proj,0,3,18,66,768,768,cols,1.5719996868477464,4.82415246963501,5.540901184082031,1.4645877854491118e-05,0.4051455557346344,5.436248779296875,0.4485187463869766,475.16156005859375,1.1427074670791626,0.0030299017671495676,0.3083029091358185,6.553444862365723,1.5933640903888617,4.745761394500732,5.612719535827637,1.3425426004687324e-05,0.40716367959976196,5.435441493988037
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,20054016,blocks.4.attn.q_proj,0,4,24,66,768,768,cols,1.1649163096318618,5.303757190704346,4.0647077560424805,4.19413554482162e-05,0.31017473340034485,5.480722904205322,0.41286024685199474,497.2608337402344,1.1425817012786865,0.0017490549944341183,0.2850005328655243,6.571305274963379,1.1722853199159988,5.222074508666992,4.114203929901123,2.5288471078965813e-05,0.3115832209587097,5.480319976806641
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,20054016,blocks.5.attn.q_proj,0,5,30,66,768,768,cols,1.0515705966224387,5.518555164337158,3.1967201232910156,1.5906992985037505e-06,0.2502259314060211,5.4366559982299805,0.42330252287582604,490.9683837890625,1.1429494619369507,0.0007884532096795738,0.29034632444381714,6.567724704742432,1.0523766810589446,5.540011405944824,3.2008421421051025,1.4841170013824012e-05,0.2510409653186798,5.4364190101623535
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,20054016,blocks.5.mlp.fc2,0,6,35,66,768,3072,rows,0.9952952074692318,4.277912139892578,2.4425833225250244,0.0011235461570322514,0.15569230914115906,5.981529712677002,0.7166725211789563,284.35546875,0.9382333755493164,0.07864682376384735,0.23192203044891357,6.536001205444336,0.9991193595820714,4.012966156005859,2.5576324462890625,0.0011247756192460656,0.1584625244140625,5.976557731628418
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,20054016,blocks.6.mlp.fc2,0,7,41,66,768,3072,rows,0.9916947382814814,4.434051036834717,2.203780174255371,0.0010473798029124737,0.14302004873752594,5.985942363739014,0.7175291235437747,283.45477294921875,0.9389510750770569,0.07667223364114761,0.23303267359733582,6.5345234870910645,0.9936598443975262,4.203921794891357,2.290205955505371,0.0010475434828549623,0.14513979852199554,5.981781482696533
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,20054016,blocks.7.mlp.fc2,0,8,47,66,768,3072,rows,0.9932340209336717,4.2020416259765625,2.225679636001587,0.0009262551902793348,0.14148668944835663,5.9783196449279785,0.7158648537555959,283.6690673828125,0.9416732788085938,0.07650133967399597,0.23322071135044098,6.535188674926758,0.9946203732906167,4.059264659881592,2.28592586517334,0.0009242459200322628,0.14312303066253662,5.97506046295166
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,20054016,blocks.8.mlp.fc2,0,9,53,66,768,3072,rows,0.9947610526441188,4.090656757354736,2.2507364749908447,0.0009680483490228653,0.14221936464309692,5.966176986694336,0.7156002884743521,283.88421630859375,0.9418652057647705,0.08133118599653244,0.23313751816749573,6.535545349121094,0.9963039142231108,3.9366724491119385,2.315110445022583,0.0009684637188911438,0.1437808722257614,5.963178634643555
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,20054016,blocks.9.mlp.fc2,0,10,59,66,768,3072,rows,0.99658940246104,3.909418821334839,2.2926254272460938,0.0008709110552445054,0.14260566234588623,5.951362133026123,0.7181468325445978,280.4852600097656,0.9432516694068909,0.07412079721689224,0.23391395807266235,6.533233642578125,0.9981214584341122,3.7743821144104004,2.35261869430542,0.0008715724688954651,0.14402253925800323,5.948753833770752
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,20054016,blocks.10.mlp.fc2,0,11,65,66,768,3072,rows,1.004138116165918,3.5660970211029053,2.5335052013397217,0.0009105841163545847,0.1523798704147339,5.920934200286865,0.7165021780283115,281.9770812988281,0.9433144927024841,0.07873860001564026,0.2332278937101364,6.534834861755371,1.006572130518465,3.4394047260284424,2.6019580364227295,0.0009121372131630778,0.15393216907978058,5.918252944946289
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,30015488,blocks.0.attn.q_proj,0,0,0,66,768,768,cols,3.4255898850358513,6.987856864929199,8.934320449829102,0.00036035486846230924,0.6662232279777527,6.150088310241699,0.24602160542006413,575.257568359375,1.1430381536483765,0.0009083166369237006,0.15583068132400513,6.626889228820801,3.5076574296131766,6.829972743988037,9.074813842773438,0.000286753085674718,0.6697974801063538,6.149306297302246
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,30015488,blocks.1.attn.q_proj,0,1,6,66,768,768,cols,2.1713395705604905,4.34761905670166,6.89587926864624,1.7923755876836367e-05,0.4783724844455719,5.480765342712402,0.4257643771493573,488.5625915527344,1.1429617404937744,0.0004849395772907883,0.2914274036884308,6.566743850708008,2.2108496835889615,4.291186809539795,6.9832305908203125,6.883284186187666e-06,0.48151010274887085,5.4785895347595215
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,30015488,blocks.2.attn.q_proj,0,2,12,66,768,768,cols,1.800902889629874,4.193546295166016,6.3842973709106445,5.2976058213971555e-05,0.4240196943283081,5.64249324798584,0.38223303014466437,516.6393432617188,1.1426481008529663,0.004426090512424707,0.26403775811195374,6.585081577301025,1.81375206275318,4.178966045379639,6.416463375091553,4.364872438600287e-05,0.4254811108112335,5.642003536224365
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,30015488,blocks.3.attn.q_proj,0,3,18,66,768,768,cols,2.9411163452700437,4.731590270996094,8.449262619018555,4.635596269508824e-05,0.5985103845596313,5.558467388153076,0.43096693227211164,487.5662841796875,1.1428929567337036,0.0010364835616201162,0.29730379581451416,6.562679767608643,3.037785360593066,4.603211402893066,8.623181343078613,3.610434214351699e-05,0.6029500961303711,5.556591510772705
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,30015488,blocks.4.attn.q_proj,0,4,24,66,768,768,cols,3.090282160124636,3.5430500507354736,8.942070007324219,2.2057356545701623e-05,0.5435641407966614,5.660385608673096,0.4051183055125975,501.0088806152344,1.1431176662445068,0.001015415764413774,0.2806607484817505,6.57426643371582,3.160102892489542,3.4964375495910645,9.05479621887207,3.4607949146447936e-06,0.547141432762146,5.65908145904541
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,30015488,blocks.5.attn.q_proj,0,5,30,66,768,768,cols,1.064953993396373,4.802769660949707,3.69557785987854,5.0281305448152125e-05,0.2545299828052521,5.799158096313477,0.325543070499373,544.66845703125,1.1431161165237427,0.002915773307904601,0.22255092859268188,6.605319023132324,1.0688335500491193,4.759161949157715,3.728065252304077,5.416818748926744e-05,0.2557085454463959,5.798586845397949
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,30015488,blocks.5.mlp.fc2,0,6,35,66,768,3072,rows,0.9814872260907206,6.105489253997803,2.2137937545776367,0.0011122688883915544,0.15585945546627045,6.143496036529541,0.709910138987661,287.8565979003906,0.9458878636360168,0.07600860297679901,0.23437322676181793,6.536947727203369,0.9842081740170204,5.647944450378418,2.328990936279297,0.001114877057261765,0.15843671560287476,6.139820575714111
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,30015488,blocks.6.mlp.fc2,0,7,41,66,768,3072,rows,0.9844511969119404,5.484268665313721,2.1718242168426514,0.0009228025446645916,0.14615672826766968,6.13812780380249,0.7101302429859487,285.44244384765625,0.9495896697044373,0.07155468314886093,0.2343653440475464,6.53688383102417,0.9866545081368263,5.126743793487549,2.273426055908203,0.0009245421388186514,0.14859427511692047,6.134325981140137
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,30015488,blocks.7.mlp.fc2,0,8,47,66,768,3072,rows,0.9871673958776769,5.026019096374512,2.2169766426086426,0.000938438402954489,0.1445009559392929,6.126711845397949,0.7084886167923405,285.30535888671875,0.9528174996376038,0.07914604991674423,0.23462119698524475,6.537461757659912,0.9890910002079282,4.7683892250061035,2.3011903762817383,0.0009385126177221537,0.1466538906097412,6.123196601867676
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,30015488,blocks.8.mlp.fc2,0,9,53,66,768,3072,rows,0.99085183219423,4.642819881439209,2.3356308937072754,0.0008699905592948198,0.14859209954738617,6.10822057723999,0.7094923681091099,286.7675476074219,0.9477963447570801,0.07901812344789505,0.23361070454120636,6.537746429443359,0.9929593383016623,4.4467573165893555,2.4123752117156982,0.0008755786111578345,0.15070950984954834,6.104637145996094
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,30015488,blocks.9.mlp.fc2,0,10,59,66,768,3072,rows,0.9949041408906606,4.28652811050415,2.4435348510742188,0.0008778249030001462,0.15122520923614502,6.094472885131836,0.7108816111377021,287.8738708496094,0.943740725517273,0.07683119177818298,0.23354840278625488,6.537362575531006,0.99698528682569,4.149680137634277,2.5085041522979736,0.000878881779499352,0.15318875014781952,6.091069221496582
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,30015488,blocks.10.mlp.fc2,0,11,65,66,768,3072,rows,1.0046883761616372,3.982933282852173,2.7058799266815186,0.0008948072791099548,0.16433002054691315,6.065036773681641,0.7106296409257785,287.7057800292969,0.9438833594322205,0.06963717937469482,0.23280632495880127,6.538068771362305,1.0071237670244926,3.9011645317077637,2.7584614753723145,0.0008932787459343672,0.16615842282772064,6.0619096755981445
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,40108032,blocks.0.attn.q_proj,0,0,0,66,768,768,cols,7.684248213452113,2.6430704593658447,14.281266212463379,7.522386295022443e-05,0.7375483512878418,5.968590259552002,0.27942658551666705,560.6094970703125,1.1429754495620728,0.008773797191679478,0.18496853113174438,6.618773937225342,7.952638541540564,2.6169655323028564,14.530487060546875,7.361332245636731e-05,0.7482141256332397,5.96351432800293
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,40108032,blocks.1.attn.q_proj,0,1,6,66,768,768,cols,4.141007992370907,2.7157161235809326,10.296399116516113,1.7778522305889055e-05,0.5755449533462524,5.397184371948242,0.43165429269453176,485.55950927734375,1.1425739526748657,0.0029953091870993376,0.29508426785469055,6.564174175262451,4.16980981875848,2.7158312797546387,10.33381175994873,4.0997697396960575e-06,0.577671468257904,5.396519184112549
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,40108032,blocks.2.attn.q_proj,0,2,12,66,768,768,cols,4.919692991191273,2.355968713760376,11.421396255493164,4.829388217331143e-06,0.5879669189453125,5.548332691192627,0.40719773080974164,498.644287109375,1.1427056789398193,0.0033468478359282017,0.2793239951133728,6.575010776519775,4.950177188477577,2.362602710723877,11.456043243408203,2.063608008029405e-05,0.5906298160552979,5.546867370605469
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,40108032,blocks.3.attn.q_proj,0,3,18,66,768,768,cols,12.231778517437265,2.325814723968506,17.98215675354004,2.4482273147441447e-05,0.9308764934539795,5.406467914581299,0.47350048136711836,460.022216796875,1.142640233039856,0.0011372024891898036,0.32211771607398987,6.5411152839660645,12.320239677094309,2.3423991203308105,18.022689819335938,2.1117124560987577e-05,0.9365001320838928,5.404057502746582
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,40108032,blocks.4.attn.q_proj,0,4,24,66,768,768,cols,7.122732768244368,2.865516185760498,13.719171524047852,5.695881191059016e-05,0.7663881778717041,5.597478866577148,0.4254363891556611,489.95135498046875,1.1430045366287231,0.00042984518222510815,0.29422450065612793,6.564732551574707,7.222082124439597,2.860508680343628,13.81272029876709,6.835300155216828e-05,0.7712393403053284,5.595659255981445
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,40108032,blocks.5.attn.q_proj,0,5,30,66,768,768,cols,1.763238126320631,2.9025611877441406,6.443861961364746,5.498135578818619e-05,0.3514026701450348,5.822627544403076,0.32082084864867927,544.3773193359375,1.1425013542175293,0.0035943235270678997,0.21821068227291107,6.606922149658203,1.7822024464882975,2.890491008758545,6.491666793823242,7.62028357712552e-05,0.3534177243709564,5.821452617645264
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,40108032,blocks.5.mlp.fc2,0,6,35,66,768,3072,rows,0.9827412958070435,6.850470542907715,2.5264124870300293,0.000967311963904649,0.1885511875152588,6.144834518432617,0.7064008636078315,288.3720703125,0.9523786306381226,0.06867395341396332,0.2363847941160202,6.536677837371826,0.9846980740357234,6.686378002166748,2.5799217224121094,0.0009689555736258626,0.19069644808769226,6.141942024230957
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,40108032,blocks.6.mlp.fc2,0,7,41,66,768,3072,rows,0.9863426597264943,6.069802284240723,2.5399394035339355,0.0008955741068348289,0.1804513931274414,6.130489826202393,0.7077704225390159,287.11322021484375,0.9516032338142395,0.06594046205282211,0.23560775816440582,6.536781311035156,0.9882488512013464,5.9344000816345215,2.592470169067383,0.0008966422756202519,0.18258017301559448,6.12736177444458
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,40108032,blocks.7.mlp.fc2,0,8,47,66,768,3072,rows,0.9972395971051375,5.168700218200684,2.746178150177002,0.0009113441919907928,0.18359266221523285,6.105264186859131,0.7093287698589754,286.409423828125,0.9488805532455444,0.06760235130786896,0.23398132622241974,6.537405490875244,1.000171082283083,5.0502214431762695,2.8067100048065186,0.0009165119845420122,0.18598447740077972,6.101580619812012
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,40108032,blocks.8.mlp.fc2,0,9,53,66,768,3072,rows,1.011478357384613,4.534014701843262,2.982560634613037,0.0009003595332615077,0.18994837999343872,6.081583499908447,0.7105151840936483,285.0788879394531,0.9486896991729736,0.07092568278312683,0.2332579344511032,6.5376739501953125,1.0159671574997866,4.426145553588867,3.0524024963378906,0.0009067134233191609,0.19262008368968964,6.077450275421143
runs/polar_express_l1e-3_0605_1945,polar_express_l1e-3_0605_1945,polar_express,pe_l1e-3,40108032,blocks.9.mlp.fc2,0,10,59,66,768,3072,rows,1.0420193357211318,3.87568736076355,3.371662139892578,0.0009463956230320036,0.20243209600448608,6.054947853088379,0.7134909240780036,288.4698486328125,0.9369256496429443,0.06991047412157059,0.23157283663749695,6.53789758682251,1.0496804414926777,3.7847506999969482,3.4534547328948975,0.0009528706432320178,0.2054809033870697,6.050274848937988
