run_name,orth_schedule_name,orthogonalizer_type,seed,lr_mul,train/tokens,spec/label,spec/buffer_post_semi_orth_error,spec/buffer_post_stable_rank,spec/buffer_post_sv_max,spec/buffer_post_sv_min,spec/buffer_post_sv_std,spec/buffer_post_svd_entropy,spec/candidate_count,spec/candidate_position,spec/cols,spec/g_post_semi_orth_error,spec/g_post_stable_rank,spec/g_post_sv_max,spec/g_post_sv_min,spec/g_post_sv_std,spec/g_post_svd_entropy,spec/g_pre_semi_orth_error,spec/g_pre_stable_rank,spec/g_pre_sv_max,spec/g_pre_sv_min,spec/g_pre_sv_std,spec/g_pre_svd_entropy,spec/matrix_index,spec/rows,spec/sample_slot,spec/semi_orth_side
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,70123520,blocks.6.mlp.fc2,0.9665473402857429,13.614689826965332,1.5121411085128784,0.0007019012118689716,0.1445203423500061,6.25393009185791,66,41,3072,0.7129422470691388,285.8692932128906,0.9435701966285706,0.06607508659362793,0.23378516733646393,6.536113262176514,0.9665642025370188,13.196819305419922,1.5419788360595703,0.0007022761274129152,0.14527027308940887,6.253220081329346,0,768,7,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,70123520,blocks.7.mlp.fc2,0.968977362758396,10.978578567504883,1.6722922325134277,0.0007075725588947535,0.14658723771572113,6.234168529510498,66,47,3072,0.7102422909250395,287.6822814941406,0.9453426599502563,0.07037818431854248,0.23388013243675232,6.537273406982422,0.9690743379096115,10.702645301818848,1.7004133462905884,0.0007100814837031066,0.14733748137950897,6.233462333679199,0,768,8,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,70123520,blocks.8.mlp.fc2,0.9718698926946181,8.565884590148926,1.955080270767212,0.0007230915944091976,0.15570083260536194,6.206288814544678,66,53,3072,0.7102495864296733,287.02923583984375,0.9463331699371338,0.06679661571979523,0.2338182032108307,6.537285804748535,0.9721822917090734,8.384540557861328,1.984371542930603,0.0007260140846483409,0.15653185546398163,6.205507755279541,0,768,9,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,70123520,blocks.9.mlp.fc2,0.9799216520916427,6.593599796295166,2.3714544773101807,0.000833330734167248,0.17069093883037567,6.178940773010254,66,59,3072,0.708008627647857,286.50067138671875,0.9510717391967773,0.06603257358074188,0.2337549328804016,6.538387298583984,0.9806774250763824,6.490480899810791,2.4004807472229004,0.0008330440032295883,0.17161215841770172,6.178074836730957,0,768,10,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,70123520,blocks.10.mlp.fc2,1.0159391455150137,4.800567626953125,3.1055877208709717,0.0008338064653798938,0.19888977706432343,6.135372161865234,66,65,3072,0.706253783481396,289.4051208496094,0.9495652914047241,0.0629819706082344,0.23424085974693298,6.538731098175049,1.0184955316339634,4.7374444007873535,3.141130208969116,0.0008327977266162634,0.20006893575191498,6.134294033050537,0,768,11,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,80084992,blocks.0.attn.q_proj,2.0622781082344366,3.0685641765594482,7.030860424041748,4.467449616640806e-05,0.3863373398780823,5.971221923828125,66,0,768,0.28050012590606416,562.4398803710938,1.1433804035186768,0.0012692406307905912,0.1872742921113968,6.617917060852051,2.0813291485515224,3.0591723918914795,7.070559024810791,5.073820648249239e-05,0.3880990743637085,5.970261573791504,0,768,0,cols
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,80084992,blocks.1.attn.q_proj,4.000266145300688,2.0300421714782715,10.283895492553711,1.5138650269364007e-05,0.5027448534965515,5.360167503356934,66,6,768,0.4521344604263908,471.2642517089844,1.1425930261611938,0.00014779945195186883,0.3073537349700928,6.553822040557861,4.0390198659147805,2.0233428478240967,10.338106155395508,1.358933423034614e-05,0.5046243071556091,5.359472274780273,0,768,1,cols
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,80084992,blocks.2.attn.q_proj,4.359368227400156,1.8150303363800049,10.862441062927246,8.267445082310587e-05,0.4931908845901489,5.616239547729492,66,12,768,0.3921370906379735,506.762451171875,1.1429858207702637,0.0031679754611104727,0.2692348062992096,6.581527233123779,4.439105890629753,1.803223967552185,10.96646499633789,7.05668717273511e-05,0.4965527653694153,5.614415168762207,0,768,2,cols
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,80084992,blocks.3.attn.q_proj,8.202888666182892,1.7853496074676514,14.991863250732422,1.4809920685365796e-05,0.6775908470153809,5.563689708709717,66,18,768,0.42720654699930133,488.05120849609375,1.143157958984375,0.0005576236289925873,0.29468870162963867,6.564257621765137,8.325333662933911,1.778139591217041,15.105010032653809,1.4785164239583537e-05,0.6815862655639648,5.562112331390381,0,768,3,cols
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,80084992,blocks.4.attn.q_proj,8.635196594797293,1.7434489727020264,15.434436798095703,3.263047256041318e-05,0.6787546277046204,5.726826190948486,66,24,768,0.3617663522138261,527.4813842773438,1.1430612802505493,0.0032818575855344534,0.250802606344223,6.591951370239258,8.70352766770662,1.7409778833389282,15.495885848999023,4.2305211536586285e-05,0.6811007857322693,5.726255416870117,0,768,4,cols
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,80084992,blocks.5.attn.q_proj,2.725668806053033,1.8333622217178345,8.468130111694336,1.57642898557242e-05,0.37397605180740356,5.882606029510498,66,30,768,0.31222880895567007,549.8277587890625,1.143227219581604,0.010570034384727478,0.2118729054927826,6.609559535980225,2.7832182243220323,1.8187754154205322,8.567947387695312,2.3449223590432666e-05,0.37726813554763794,5.880459785461426,0,768,5,cols
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,80084992,blocks.5.mlp.fc2,0.9589554729827015,13.66562271118164,1.7279987335205078,0.0007828360539861023,0.16373854875564575,6.266383171081543,66,35,3072,0.7110083877370911,285.7178955078125,0.9482485055923462,0.06528721749782562,0.23524166643619537,6.535751819610596,0.9591496985871943,13.163065910339355,1.7693829536437988,0.0007840795442461967,0.16484668850898743,6.265258312225342,0,768,6,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,80084992,blocks.6.mlp.fc2,0.9643320534211752,11.719582557678223,1.7621756792068481,0.0007653709035366774,0.15774066746234894,6.248013019561768,66,41,3072,0.7130863676984116,284.6086120605469,0.9456949830055237,0.06486532837152481,0.2342505007982254,6.535563945770264,0.9645575946351805,11.332770347595215,1.8012298345565796,0.0007686164462938905,0.15884430706501007,6.246795654296875,0,768,7,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,80084992,blocks.7.mlp.fc2,0.9676988599841018,9.623953819274902,1.9471527338027954,0.0007558712386526167,0.16135185956954956,6.227441310882568,66,47,3072,0.709600286517276,289.9917297363281,0.9424715638160706,0.06863834708929062,0.23364272713661194,6.537784099578857,0.9681175944198687,9.351563453674316,1.9855914115905762,0.0007611169130541384,0.16248257458209991,6.226170539855957,0,768,8,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,80084992,blocks.8.mlp.fc2,0.9727193372058336,7.991644382476807,2.2050223350524902,0.0006943371263332665,0.17119628190994263,6.197810649871826,66,53,3072,0.7092509970265598,285.7391662597656,0.9503201842308044,0.06160623952746391,0.23370429873466492,6.538035869598389,0.9735173002315208,7.800424575805664,2.2439255714416504,0.0006986009539104998,0.17241886258125305,6.196460723876953,0,768,9,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,80084992,blocks.9.mlp.fc2,0.9914177844074633,5.861047744750977,2.7518951892852783,0.0007727816118858755,0.1888696700334549,6.168401718139648,66,59,3072,0.7076231359360341,287.3861389160156,0.950642466545105,0.0636846274137497,0.2343791425228119,6.537995338439941,0.9937486293124077,5.729211807250977,2.800218105316162,0.0007760841399431229,0.19037367403507233,6.166782855987549,0,768,10,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,80084992,blocks.10.mlp.fc2,1.0740739247925926,4.170941352844238,3.7102553844451904,0.0008490461623296142,0.22522902488708496,6.115935325622559,66,65,3072,0.7064115315627204,289.7599792480469,0.9484630823135376,0.062402788549661636,0.23429590463638306,6.5383195877075195,1.0822936184472227,4.0826735496521,3.77760648727417,0.0008551864884793758,0.22733350098133087,6.113739967346191,0,768,11,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,90046464,blocks.0.attn.q_proj,1.6331467524583643,3.766521453857422,5.948388576507568,2.777549707388971e-05,0.35975465178489685,5.964723110198975,66,0,768,0.28390569844054653,561.4627685546875,1.1434036493301392,0.00023073612828738987,0.1884530484676361,6.6179118156433105,1.6415879266215903,3.773359775543213,5.965330123901367,0.00011521345004439354,0.36123329401016235,5.963953018188477,0,768,0,cols
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,90046464,blocks.1.attn.q_proj,4.43430654978904,1.7796216011047363,10.942749977111816,2.3283317204914056e-05,0.5017734169960022,5.378163814544678,66,6,768,0.44498565737881457,476.7540283203125,1.142517328262329,0.0010456942254677415,0.3038787841796875,6.5570478439331055,4.4474090008090625,1.7803400754928589,10.959563255310059,3.620533607318066e-05,0.5026285648345947,5.3783488273620605,0,768,1,cols
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,90046464,blocks.2.attn.q_proj,4.069093312525106,1.754318118095398,10.499289512634277,1.9864211935782805e-05,0.4676836431026459,5.645687103271484,66,12,768,0.37243867752292215,517.757080078125,1.1432652473449707,0.0006374593358486891,0.25710517168045044,6.588156223297119,4.068353025281334,1.7589714527130127,10.497913360595703,3.6547888157656416e-05,0.4681619107723236,5.645998001098633,0,768,2,cols
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,90046464,blocks.3.attn.q_proj,12.492828741958052,1.4504075050354004,18.591543197631836,7.118653229554184e-06,0.7692850232124329,5.510824203491211,66,18,768,0.4397956629126229,479.36505126953125,1.1428099870681763,0.00011509921023389325,0.30137327313423157,6.558992385864258,12.71167846405291,1.4450792074203491,18.7544002532959,4.5585184125229716e-05,0.7749047875404358,5.508562088012695,0,768,3,cols
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,90046464,blocks.4.attn.q_proj,7.338531592892041,1.7963998317718506,14.213448524475098,3.5766639484791085e-05,0.6316960453987122,5.751000881195068,66,24,768,0.34867931810925606,531.1007080078125,1.1427361965179443,0.0011922788107767701,0.24014632403850555,6.597099304199219,7.337313656571309,1.7999473810195923,14.212056159973145,2.300677624589298e-05,0.6321274042129517,5.7514824867248535,0,768,4,cols
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,90046464,blocks.5.attn.q_proj,2.578751933740045,1.8749107122421265,8.203718185424805,6.742386904079467e-05,0.36573758721351624,5.888278961181641,66,30,768,0.3037305096146521,552.7966918945312,1.1436020135879517,0.00964419636875391,0.2048952579498291,6.612127780914307,2.600929992524361,1.8706039190292358,8.243889808654785,3.989420656580478e-05,0.3672189712524414,5.887656211853027,0,768,5,cols
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,90046464,blocks.5.mlp.fc2,0.9552193487040739,15.196795463562012,1.7193090915679932,0.0008156678522937,0.1722748875617981,6.262053489685059,66,35,3072,0.7111387432632815,286.3158874511719,0.9471313953399658,0.06477298587560654,0.2354661375284195,6.535417079925537,0.955369525978703,14.722760200500488,1.7530128955841064,0.0008173943497240543,0.1730712652206421,6.261472702026367,0,768,6,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,90046464,blocks.6.mlp.fc2,0.9610512099269983,12.720702171325684,1.7716389894485474,0.000684776168782264,0.16512194275856018,6.246785640716553,66,41,3072,0.7137154329092777,280.84368896484375,0.9507597088813782,0.06544092297554016,0.23379471898078918,6.535839080810547,0.9612212777755815,12.383429527282715,1.8017545938491821,0.0006891468656249344,0.16584539413452148,6.246259689331055,0,768,7,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,90046464,blocks.7.mlp.fc2,0.9663896610299338,9.640246391296387,2.0558838844299316,0.0007532369345426559,0.1717291921377182,6.217998027801514,66,47,3072,0.7108761050964691,285.0743103027344,0.9487377405166626,0.06505627930164337,0.23416419327259064,6.536708354949951,0.9668335167788261,9.41254711151123,2.087982416152954,0.0007527648122049868,0.17250077426433563,6.21744441986084,0,768,8,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,90046464,blocks.8.mlp.fc2,0.972512447706505,8.116782188415527,2.305217742919922,0.0007147996802814305,0.18126407265663147,6.190445899963379,66,53,3072,0.7100865387836621,286.2839050292969,0.9480987191200256,0.06372826546430588,0.23413754999637604,6.537145137786865,0.9732351156183314,7.956214427947998,2.336293935775757,0.0007178709493018687,0.1820291429758072,6.189979553222656,0,768,9,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,90046464,blocks.9.mlp.fc2,1.004627534406013,5.418357849121094,3.0168023109436035,0.0007565481355413795,0.20091034471988678,6.158405303955078,66,59,3072,0.7079966520081753,287.419189453125,0.9496650099754333,0.054307594895362854,0.2337666153907776,6.538413047790527,1.0068790234916873,5.3295769691467285,3.0534791946411133,0.0007573335897177458,0.2018614262342453,6.157839775085449,0,768,10,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,90046464,blocks.10.mlp.fc2,1.1371943555811048,3.6027159690856934,4.200375080108643,0.0008309106342494488,0.23899543285369873,6.108283996582031,66,65,3072,0.7062639008321615,291.77044677734375,0.9456320405006409,0.06036217883229256,0.2344447374343872,6.538366317749023,1.147007910521647,3.5365896224975586,4.261523723602295,0.0008316424791701138,0.2405422329902649,6.107294082641602,0,768,11,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,100007936,blocks.0.attn.q_proj,3.6505744382724785,2.2736053466796875,9.708102226257324,4.7150850150501356e-05,0.47929254174232483,5.869105815887451,66,0,768,0.29813826442363467,553.65478515625,1.1434192657470703,0.001747447531670332,0.2011311799287796,6.6132426261901855,3.658472303817042,2.2771008014678955,9.720406532287598,0.0001072046798071824,0.48017486929893494,5.869277000427246,0,768,0,cols
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,100007936,blocks.1.attn.q_proj,4.975882692577792,1.8118621110916138,11.594419479370117,4.078441997990012e-05,0.5369244813919067,5.362353801727295,66,6,768,0.4653534330440057,464.12945556640625,1.14300537109375,0.0006989094545133412,0.31550511717796326,6.5471510887146,5.0787872995971455,1.8018364906311035,11.718330383300781,8.325682574650273e-05,0.5413652658462524,5.359675407409668,0,768,1,cols
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,100007936,blocks.2.attn.q_proj,6.882859328909682,1.4911227226257324,13.76832389831543,1.2464159226510674e-05,0.5747313499450684,5.584619998931885,66,12,768,0.3993925732344384,504.75396728515625,1.1429579257965088,0.0021584900096058846,0.27426013350486755,6.57865571975708,6.984385773808426,1.4881552457809448,13.870853424072266,4.06835024477914e-05,0.5786030888557434,5.582786560058594,0,768,2,cols
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,100007936,blocks.3.attn.q_proj,12.837520137640546,1.520423412322998,18.8212833404541,2.760802090051584e-05,0.7961410284042358,5.5113325119018555,66,18,768,0.4370950185133695,480.3421630859375,1.1431182622909546,0.000365184445399791,0.29965656995773315,6.560100078582764,13.047376291985483,1.516035795211792,18.975473403930664,6.512931122415466e-06,0.8017441630363464,5.509311676025391,0,768,3,cols
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,100007936,blocks.4.attn.q_proj,10.808940378262156,1.6097683906555176,17.285009384155273,1.9694782167789526e-05,0.7370173931121826,5.708940505981445,66,24,768,0.3809134385376692,514.1671142578125,1.1432026624679565,0.0035344043280929327,0.2623847723007202,6.585586071014404,11.17676926041381,1.5951157808303833,17.578542709350586,2.6140549380215816e-05,0.7469325065612793,5.705097198486328,0,768,4,cols
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,100007936,blocks.5.attn.q_proj,3.3696597934934664,1.7010743618011475,9.512519836425781,7.788552466081455e-06,0.40863823890686035,5.8687944412231445,66,30,768,0.3071811456553505,550.6229248046875,1.143330693244934,0.0009003686718642712,0.20792677998542786,6.610808372497559,3.3972329467799027,1.6992136240005493,9.55426025390625,1.4404041394300293e-05,0.4102786183357239,5.868328094482422,0,768,5,cols
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,100007936,blocks.5.mlp.fc2,0.9565502276955966,12.02352237701416,2.0789597034454346,0.0008843124960549176,0.18792100250720978,6.254906177520752,66,35,3072,0.7115079233279517,285.8172912597656,0.9469283819198608,0.06441208720207214,0.23494558036327362,6.535723686218262,0.9567573236714715,11.881193161010742,2.0997302532196045,0.0008869447046890855,0.18884234130382538,6.254246711730957,0,768,6,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,100007936,blocks.6.mlp.fc2,0.964892568418691,9.662137985229492,2.2036406993865967,0.0008102115243673325,0.1824570894241333,6.23563814163208,66,41,3072,0.7123659022030783,285.3523864746094,0.9456430077552795,0.0668841004371643,0.2339996099472046,6.536228179931641,0.9654637513710955,9.480485916137695,2.235222578048706,0.0008149609202519059,0.1835622936487198,6.234689235687256,0,768,7,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,100007936,blocks.7.mlp.fc2,0.9799876557609228,7.177172660827637,2.60233736038208,0.0007539037032984197,0.1920916736125946,6.2024312019348145,66,47,3072,0.7088444447070209,289.2957458496094,0.9453900456428528,0.06027741730213165,0.23444132506847382,6.537313461303711,0.9813457208310334,7.054878234863281,2.6379659175872803,0.0007568575674667954,0.19331201910972595,6.201385974884033,0,768,8,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,100007936,blocks.8.mlp.fc2,1.0010996761370223,5.909422397613525,2.9765419960021973,0.0007850844413042068,0.20539237558841705,6.167707443237305,66,53,3072,0.7088574527294338,287.4034729003906,0.9486544728279114,0.06146723031997681,0.23490123450756073,6.536792755126953,1.00323980553876,5.839206218719482,3.0099496841430664,0.0007874979637563229,0.20672033727169037,6.16649866104126,0,768,9,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,100007936,blocks.9.mlp.fc2,1.0569433916575648,4.652717113494873,3.5839340686798096,0.0009578513563610613,0.22648583352565765,6.135130882263184,66,59,3072,0.7064023777691706,288.5384521484375,0.9507739543914795,0.06494590640068054,0.2342522293329239,6.538695335388184,1.0606480626756492,4.624882698059082,3.613844156265259,0.0009646753896959126,0.2279438078403473,6.133841514587402,0,768,10,rows
followup4090_20260608_primary_spectral_pe_T5_l1e-3,pe_T5_l1e-3,polar_express,0,1.0,100007936,blocks.10.mlp.fc2,1.2726443464223227,3.379347085952759,4.818063259124756,0.0010382893960922956,0.2715294361114502,6.074936389923096,66,65,3072,0.7061338894335482,291.2832946777344,0.9459826946258545,0.06486745178699493,0.23342950642108917,6.539370536804199,1.2810370674226987,3.372030258178711,4.849751949310303,0.0010432380950078368,0.2732536196708679,6.073429107666016,0,768,11,rows
followup4090_20260608_primary_spectral_pe_T5_l3e-5,pe_T5_l3e-5,polar_express,0,1.0,10092544,blocks.0.attn.q_proj,29.43947441551209,4.758450508117676,25.513084411621094,5.7747183745959774e-05,1.8169300556182861,5.705026149749756,66,0,768,1.4618984086348472,320.6262512207031,1.967397689819336,0.007765846326947212,0.6052446961402893,6.4747209548950195,29.714578259675893,4.756991386413574,25.609878540039062,8.961828280007467e-05,1.823931097984314,5.7043986320495605,0,768,0,cols
followup4090_20260608_primary_spectral_pe_T5_l3e-5,pe_T5_l3e-5,polar_express,0,1.0,10092544,blocks.1.attn.q_proj,7.389347398035188,1.6082738637924194,14.134854316711426,6.908524596838106e-07,0.6326732635498047,4.838521957397461,66,6,768,1.4208943689688425,313.02880859375,1.9464472532272339,0.004092471674084663,0.6108118891716003,6.458392143249512,7.410792327429335,1.607867956161499,14.157784461975098,1.6404042980866507e-05,0.6335688233375549,4.840572357177734,0,768,1,cols
followup4090_20260608_primary_spectral_pe_T5_l3e-5,pe_T5_l3e-5,polar_express,0,1.0,10092544,blocks.2.attn.q_proj,2.299855115421883,1.936577320098877,7.470527648925781,5.189817784412298e-06,0.3656562566757202,4.843313217163086,66,12,768,1.3920222029045193,296.9728088378906,1.9509466886520386,0.0019334176322445273,0.6153556108474731,6.444142818450928,2.3158778330608385,1.9324281215667725,7.503404140472412,3.792232973864884e-06,0.3668748140335083,4.843875408172607,0,768,2,cols
followup4090_20260608_primary_spectral_pe_T5_l3e-5,pe_T5_l3e-5,polar_express,0,1.0,10092544,blocks.3.attn.q_proj,2.5131369909709385,1.686482548713684,8.010092735290527,1.029010036290856e-05,0.3669653534889221,4.730341911315918,66,18,768,1.3849587779088117,287.46527099609375,1.9414572715759277,0.0009359635878354311,0.6319276690483093,6.417048454284668,2.5262402678971454,1.6877217292785645,8.033961296081543,1.1989094673481304e-05,0.36818769574165344,4.7308349609375,0,768,3,cols
followup4090_20260608_primary_spectral_pe_T5_l3e-5,pe_T5_l3e-5,polar_express,0,1.0,10092544,blocks.4.attn.q_proj,1.566459645810169,1.6416137218475342,5.852632522583008,3.794573785853572e-06,0.26549941301345825,4.599945068359375,66,24,768,1.3602405070016672,282.16387939453125,1.9532980918884277,0.00277945538982749,0.6169298887252808,6.431151390075684,1.5707864306620627,1.642295479774475,5.865642070770264,8.424353836744558e-06,0.26613253355026245,4.601898670196533,0,768,4,cols
followup4090_20260608_primary_spectral_pe_T5_l3e-5,pe_T5_l3e-5,polar_express,0,1.0,10092544,blocks.5.attn.q_proj,1.074393688137197,2.413975238800049,3.459054708480835,5.845278337801574e-06,0.18915797770023346,4.6355743408203125,66,30,768,1.3530220869452516,281.2802429199219,1.9487268924713135,0.0002444991550873965,0.6175235509872437,6.427785396575928,1.0744726310033748,2.4130094051361084,3.461832284927368,5.461291493702447e-06,0.18925265967845917,4.638327598571777,0,768,5,cols
followup4090_20260608_primary_spectral_pe_T5_l3e-5,pe_T5_l3e-5,polar_express,0,1.0,10092544,blocks.5.mlp.fc2,5.010425392856914,1.30571711063385,11.702232360839844,0.0014082449488341808,0.46952569484710693,5.292579174041748,66,35,3072,0.7531618135104771,210.51272583007812,1.5430546998977661,0.03333822637796402,0.4480295479297638,6.395633697509766,4.9765230451731854,1.3117213249206543,11.660402297973633,0.0014067194424569607,0.46883830428123474,5.2930989265441895,0,768,6,rows
followup4090_20260608_primary_spectral_pe_T5_l3e-5,pe_T5_l3e-5,polar_express,0,1.0,10092544,blocks.6.mlp.fc2,5.0183579464612444,1.2587262392044067,11.714606285095215,0.0011087427847087383,0.4629842936992645,5.242607116699219,66,41,3072,0.7538171012427152,208.48805236816406,1.5451271533966064,0.031369052827358246,0.447922945022583,6.393317222595215,4.983097809009467,1.2630584239959717,11.671659469604492,0.0011037751100957394,0.46200069785118103,5.24390172958374,0,768,7,rows
followup4090_20260608_primary_spectral_pe_T5_l3e-5,pe_T5_l3e-5,polar_express,0,1.0,10092544,blocks.7.mlp.fc2,5.286072132686288,1.2410943508148193,12.032957077026367,0.0011166274780407548,0.473117470741272,5.197842597961426,66,47,3072,0.7546673716601155,211.26681518554688,1.5480035543441772,0.0309130921959877,0.449739933013916,6.39602518081665,5.247658134816269,1.2450839281082153,11.987505912780762,0.0011165352771058679,0.4720110297203064,5.199480056762695,0,768,8,rows
followup4090_20260608_primary_spectral_pe_T5_l3e-5,pe_T5_l3e-5,polar_express,0,1.0,10092544,blocks.8.mlp.fc2,4.930449042739868,1.2617707252502441,11.605730056762695,0.0011485271388664842,0.46010446548461914,5.176809787750244,66,53,3072,0.7519255696026458,212.2288055419922,1.5517995357513428,0.03326110541820526,0.44896021485328674,6.399916172027588,4.894492941676244,1.2661577463150024,11.561335563659668,0.001149947987869382,0.4590699374675751,5.178404808044434,0,768,9,rows
followup4090_20260608_primary_spectral_pe_T5_l3e-5,pe_T5_l3e-5,polar_express,0,1.0,10092544,blocks.9.mlp.fc2,4.68236554532271,1.2713028192520142,11.295918464660645,0.0010957950726151466,0.44984301924705505,5.141830921173096,66,59,3072,0.7505465815758501,215.88839721679688,1.5526318550109863,0.032921258360147476,0.4502423405647278,6.402845859527588,4.651978254362106,1.2757147550582886,11.25704574584961,0.0010967535199597478,0.44901183247566223,5.143215656280518,0,768,10,rows
followup4090_20260608_primary_spectral_pe_T5_l3e-5,pe_T5_l3e-5,polar_express,0,1.0,10092544,blocks.10.mlp.fc2,4.4214579272698575,1.2870582342147827,10.962318420410156,0.0010151476599276066,0.439197301864624,5.125797748565674,66,65,3072,0.7514059369612849,217.70506286621094,1.5554066896438599,0.03136448934674263,0.4512091875076294,6.405174255371094,4.391201129486475,1.2915899753570557,10.922322273254395,0.0010160427773371339,0.4383043348789215,5.127450466156006,0,768,11,rows
followup4090_20260608_primary_spectral_pe_T5_l3e-5,pe_T5_l3e-5,polar_express,0,1.0,20054016,blocks.0.attn.q_proj,5.194748382192226,8.127946853637695,10.362103462219238,4.6796609240118414e-05,0.8581199645996094,6.092606544494629,66,0,768,1.4406768868637272,319.8076171875,1.9599599838256836,0.0012188684195280075,0.5953240394592285,6.480712413787842,5.297432196958138,7.971019744873047,10.51099967956543,2.793571366055403e-05,0.8628683686256409,6.091516494750977,0,768,0,cols
followup4090_20260608_primary_spectral_pe_T5_l3e-5,pe_T5_l3e-5,polar_express,0,1.0,20054016,blocks.1.attn.q_proj,1.9693704073286826,4.782742977142334,6.298450946807861,3.9298945921473205e-05,0.4583245515823364,5.504709243774414,66,6,768,1.4604584412013963,319.3381042480469,1.9685338735580444,0.0020697228610515594,0.6082389950752258,6.470621585845947,1.994178839661017,4.746443748474121,6.355122089385986,4.5233282435219735e-05,0.4608500301837921,5.5029191970825195,0,768,1,cols
followup4090_20260608_primary_spectral_pe_T5_l3e-5,pe_T5_l3e-5,polar_express,0,1.0,20054016,blocks.2.attn.q_proj,1.2934223565721275,4.879690170288086,4.68827486038208,4.370430178823881e-05,0.3403806984424591,5.553844451904297,66,12,768,1.4835990936442658,323.0566101074219,1.979008436203003,0.0006834863452240825,0.6086201071739197,6.474512100219727,1.3083719467747783,4.793344020843506,4.7549333572387695,5.364638127502985e-05,0.34230837225914,5.552572250366211,0,768,2,cols
